"Date","Time","F_Record","Temp","F_Temp","SpCond","F_SpCond","Sal","F_Sal","DO_pct","F_DO_pct","DO_mgl","F_DO_mgl","Depth","F_Depth","pH","F_pH","Turb","F_Turb","ChlFluor","F_ChlFluor","fDOMQSU","fDOMRFU"
2025-05-08,"06:15","","26.142","0","54.716","0","36.2","0","75.8","0","5","0","3.645","0","7.61","0","11.74","0","1.7","0","35.68","11.97"
2025-05-08,"06:30","","26.143","0","54.73","0","36.21","0","73.7","0","4.86","0","3.668","0","7.6","0","11.21","0","1.42","0","36.04","12.09"
2025-05-08,"06:45","","26.125","0","54.732","0","36.21","0","71.2","0","4.7","0","3.68","0","7.59","0","4.8","0","1.19","0","37.01","12.41"
2025-05-08,"07:00","","26.137","0","54.76","0","36.23","0","64.7","0","4.27","0","3.678","0","7.57","0","2.77","0","1.08","0","37.08","12.43"
2025-05-08,"07:15","","26.139","0","54.762","0","36.23","0","56.6","0","3.73","0","3.656","0","7.56","0","2.69","0","0.91","0","37.05","12.42"
2025-05-08,"07:30","","26.145","0","54.76","0","36.23","0","73.8","0","4.87","0","3.622","0","7.6","0","3.76","0","1.41","0","36.87","12.36"
2025-05-08,"07:45","","26.191","0","54.834","0","36.29","0","75.1","0","4.95","0","3.576","0","7.59","0","11.82","0","1.73","0","36.46","12.22"
2025-05-08,"08:00","","26.214","0","54.875","0","36.32","0","77.8","0","5.12","0","3.522","0","7.59","0","19.31","0","1.76","0","36.08","12.1"
2025-05-08,"08:15","","26.124","0","54.962","0","36.38","0","77.3","0","5.1","0","3.469","0","7.58","0","19.7","0","1.72","0","37.66","12.63"
2025-05-08,"08:30","","26.162","0","54.982","0","36.4","0","78.4","0","5.16","0","3.41","0","7.58","0","9.55","0","1.55","0","39.37","13.2"
2025-05-08,"08:45","","26.134","0","55.003","0","36.41","0","77.5","0","5.11","0","3.346","0","7.58","0","13.86","0","1.62","0","37.62","12.61"
2025-05-08,"09:00","","26.165","0","55.028","0","36.43","0","78.6","0","5.18","0","3.277","0","7.58","0","8.85","0","1.52","0","40.21","13.48"
2025-05-08,"09:15","","26.172","0","55.057","0","36.45","0","78.3","0","5.16","0","3.206","0","7.57","0","13.71","0","1.62","0","39.52","13.25"
2025-05-08,"09:30","","26.288","0","55.11","0","36.49","0","79.3","0","5.21","0","3.132","0","7.57","0","16.91","0","1.72","0","38.75","12.99"
2025-05-08,"09:45","","26.358","0","55.149","0","36.52","0","80","0","5.25","0","3.055","0","7.57","0","16.16","0","1.69","0","39.46","13.23"
2025-05-08,"10:00","","26.432","0","55.162","0","36.52","0","80.2","0","5.26","0","2.972","0","7.57","0","22.12","0","1.89","0","38.87","13.03"
2025-05-08,"10:15","","26.437","0","55.163","0","36.53","0","79.9","0","5.23","0","2.892","0","7.56","0","14.5","0","1.77","0","40.67","13.63"
2025-05-08,"10:30","","26.449","0","55.164","0","36.53","0","79.7","0","5.22","0","2.813","0","7.55","0","11.74","0","1.62","0","42.43","14.22"
2025-05-08,"10:45","","26.486","0","55.169","0","36.53","0","80.1","0","5.24","0","2.734","0","7.55","0","11.22","0","1.7","0","43.82","14.68"
2025-05-08,"11:00","","26.486","0","55.178","0","36.54","0","79.7","0","5.22","0","2.648","0","7.53","0","11.25","0","1.73","0","44.82","15.01"
2025-05-08,"11:15","","26.536","0","55.186","0","36.54","0","79.4","0","5.19","0","2.561","0","7.53","0","9.89","0","1.79","0","45.47","15.23"
2025-05-08,"11:30","","26.594","0","55.207","0","36.55","0","79.4","0","5.19","0","2.48","0","7.52","0","11.38","0","1.75","0","45.72","15.31"
2025-05-08,"11:45","","26.638","0","55.213","0","36.56","0","79.1","0","5.17","0","2.403","0","7.51","0","10.44","0","1.82","0","46.75","15.66"
2025-05-08,"12:00","","26.693","0","55.202","0","36.55","0","79.3","0","5.18","0","2.34","0","7.5","0","11.07","0","1.81","0","45.92","15.38"
2025-05-08,"12:15","","26.742","0","55.204","0","36.55","0","78.7","0","5.13","0","2.285","0","7.5","0","10.73","0","1.85","0","48.15","16.13"
2025-05-08,"12:30","","26.791","0","55.206","0","36.55","0","77.7","0","5.06","0","2.257","0","7.5","0","9.53","0","1.72","0","47.67","15.97"
2025-05-08,"12:45","","26.83","0","55.212","0","36.55","0","73.3","0","4.77","0","2.277","0","7.48","0","2.89","0","1.35","0","49.01","16.41"
2025-05-08,"13:00","","26.85","0","55.218","0","36.56","0","71.3","0","4.64","0","2.321","0","7.49","0","4.46","0","1.56","0","48.42","16.22"
2025-05-08,"13:15","","26.787","0","55.201","0","36.54","0","79.4","0","5.17","0","2.399","0","7.49","0","8.23","0","2.02","0","48.14","16.12"
2025-05-08,"13:30","","26.804","0","55.182","0","36.53","0","80","0","5.21","0","2.481","0","7.5","0","10.63","0","2.05","0","47.94","16.06"
2025-05-08,"13:45","","26.909","0","55.171","0","36.52","0","82.3","0","5.35","0","2.561","0","7.51","0","10.91","0","2.09","0","46.9","15.71"
2025-05-08,"14:00","","27.046","0","55.075","0","36.44","0","86.3","0","5.6","0","2.643","0","7.55","0","10.1","0","2.27","0","44.55","14.92"
2025-05-08,"14:15","","26.98","0","55.158","0","36.51","0","86.7","0","5.63","0","2.727","0","7.56","0","9.88","0","2.28","0","44.14","14.79"
2025-05-08,"14:30","","26.948","0","55.155","0","36.51","0","86.1","0","5.6","0","2.807","0","7.56","0","9.45","0","2.21","0","43.75","14.66"
2025-05-08,"14:45","","26.946","0","55.15","0","36.5","0","87.3","0","5.67","0","2.873","0","7.58","0","10.41","0","2.27","0","42.76","14.33"
2025-05-08,"15:00","","26.961","0","55.128","0","36.48","0","88.4","0","5.74","0","2.941","0","7.59","0","10.49","0","2.33","0","41.29","13.84"
2025-05-08,"15:15","","26.943","0","55.108","0","36.47","0","86.5","0","5.62","0","2.999","0","7.58","0","15.29","0","2.46","0","39.78","13.33"
2025-05-08,"15:30","","26.948","0","55.095","0","36.46","0","87.7","0","5.7","0","3.06","0","7.59","0","12.42","0","2.31","0","40.17","13.46"
2025-05-08,"15:45","","26.97","0","55.093","0","36.46","0","87.8","0","5.71","0","3.119","0","7.6","0","12.02","0","2.44","0","39.54","13.25"
2025-05-08,"16:00","","26.922","0","55.064","0","36.44","0","87.9","0","5.72","0","3.177","0","7.6","0","11.06","0","2.35","0","39.07","13.1"
2025-05-08,"16:15","","26.879","0","55.012","0","36.4","0","87","0","5.67","0","3.235","0","7.6","0","14.72","0","2.35","0","38.44","12.89"
2025-05-08,"16:30","","26.858","0","54.975","0","36.37","0","87","0","5.67","0","3.292","0","7.6","0","13.68","0","2.45","0","38.44","12.89"
2025-05-08,"16:45","","26.846","0","54.946","0","36.35","0","87.1","0","5.67","0","3.354","0","7.61","0","13.04","0","2.43","0","38.05","12.76"
2025-05-08,"17:00","","26.806","0","54.874","0","36.3","0","86.7","0","5.65","0","3.415","0","7.61","0","14.5","0","2.41","0","37.33","12.52"
2025-05-08,"17:15","","26.79","0","54.802","0","36.25","0","86.9","0","5.67","0","3.469","0","7.62","0","15.34","0","2.49","0","36.07","12.1"
2025-05-08,"17:30","","26.793","0","54.712","0","36.18","0","86.9","0","5.67","0","3.526","0","7.62","0","14.84","0","2.56","0","35.84","12.02"
2025-05-08,"17:45","","26.795","0","54.679","0","36.15","0","86.8","0","5.67","0","3.572","0","7.63","0","14.94","0","2.67","0","35.32","11.85"
2025-05-08,"18:00","","26.797","0","54.626","0","36.11","0","86.5","0","5.65","0","3.619","0","7.63","0","14.87","0","2.66","0","35.36","11.86"
2025-05-08,"18:15","","26.782","0","54.175","0","35.78","0","85.8","0","5.61","0","3.658","0","7.63","0","14.36","0","2.63","0","35.13","11.78"
2025-05-08,"18:30","","26.764","0","54.384","0","35.93","0","85.1","0","5.57","0","3.694","0","7.63","0","12.64","0","2.69","0","35.06","11.76"
2025-05-08,"18:45","","26.73","0","54.429","0","35.97","0","84.9","0","5.56","0","3.724","0","7.64","0","11.94","0","2.7","0","34.84","11.68"
2025-05-08,"19:00","","26.702","0","54.38","0","35.93","0","84","0","5.5","0","3.748","0","7.64","0","14.45","0","2.83","0","34.55","11.59"
2025-05-08,"19:15","","26.665","0","54.288","0","35.87","0","82.2","0","5.39","0","3.763","0","7.64","0","10.49","0","2.42","0","34.61","11.61"
2025-05-08,"19:30","","26.647","0","54.322","0","35.89","0","82.7","0","5.42","0","3.77","0","7.64","0","7.52","0","2.45","0","34.49","11.57"
2025-05-08,"19:45","","26.662","0","54.296","0","35.87","0","73.1","0","4.79","0","3.769","0","7.6","0","4.4","0","1.69","0","35.31","11.84"
2025-05-08,"20:00","","26.67","0","54.365","0","35.92","0","61.5","0","4.03","0","3.75","0","7.56","0","3.49","0","1.2","0","35.99","12.07"
2025-05-08,"20:15","","26.675","0","54.368","0","35.93","0","76.4","0","5.01","0","3.719","0","7.62","0","3.41","0","1.71","0","35.4","11.87"
2025-05-08,"20:30","","26.738","0","54.41","0","35.96","0","78.5","0","5.14","0","3.679","0","7.63","0","7.68","0","2.23","0","36.3","12.17"
2025-05-08,"20:45","","26.755","0","54.506","0","36.03","0","83","0","5.43","0","3.633","0","7.63","0","9.8","0","2.34","0","35.81","12.01"
2025-05-08,"21:00","","26.762","0","54.593","0","36.09","0","84.9","0","5.55","0","3.587","0","7.63","0","17.28","0","2.76","0","35.42","11.88"
2025-05-08,"21:15","","26.832","0","54.744","0","36.2","0","85.9","0","5.61","0","3.537","0","7.61","0","16.87","0","2.75","0","36.51","12.24"
2025-05-08,"21:30","","26.845","0","54.826","0","36.26","0","85.6","0","5.58","0","3.48","0","7.61","0","15.44","0","2.55","0","37.45","12.56"
2025-05-08,"21:45","","26.999","0","54.989","0","36.38","0","87.7","0","5.7","0","3.407","0","7.6","0","26.21","0","2.63","0","38.53","12.92"
2025-05-08,"22:00","","26.964","0","54.978","0","36.37","0","87.4","0","5.69","0","3.338","0","7.6","0","11.05","0","2.31","0","39.51","13.24"
2025-05-08,"22:15","","26.838","0","54.905","0","36.32","0","86.1","0","5.61","0","3.257","0","7.61","0","14.3","0","2.39","0","37.81","12.68"
2025-05-08,"22:30","","26.899","0","55.009","0","36.4","0","86.3","0","5.62","0","3.173","0","7.59","0","22.33","0","2.72","0","37.47","12.56"
2025-05-08,"22:45","","26.886","0","55.031","0","36.41","0","86.3","0","5.62","0","3.091","0","7.59","0","21.12","0","2.63","0","37.81","12.68"
2025-05-08,"23:00","","26.946","0","55.079","0","36.45","0","86.5","0","5.62","0","3.011","0","7.59","0","18.58","0","2.51","0","38.67","12.96"
2025-05-08,"23:15","","26.992","0","55.115","0","36.47","0","86.3","0","5.6","0","2.93","0","7.58","0","21.23","0","2.56","0","39.52","13.25"
2025-05-08,"23:30","","27.025","0","55.139","0","36.49","0","86.3","0","5.6","0","2.853","0","7.57","0","16.66","0","2.57","0","40.07","13.43"
2025-05-08,"23:45","","27.046","0","55.148","0","36.5","0","86","0","5.58","0","2.766","0","7.57","0","14.99","0","2.59","0","41.29","13.84"
2025-05-09,"00:00","","27.06","0","55.159","0","36.5","0","84.7","0","5.49","0","2.689","0","7.56","0","14.32","0","2.38","0","43.28","14.5"
2025-05-09,"00:15","","27.061","0","55.168","0","36.51","0","83.7","0","5.43","0","2.62","0","7.55","0","14.96","0","2.41","0","44.37","14.86"
2025-05-09,"00:30","","27.041","0","55.173","0","36.52","0","82.9","0","5.38","0","2.532","0","7.54","0","13.58","0","2.46","0","44.62","14.95"
2025-05-09,"00:45","","27.021","0","55.137","0","36.49","0","81.4","0","5.29","0","2.464","0","7.53","0","12.81","0","2.36","0","45.75","15.32"
2025-05-09,"01:00","","26.993","0","55.182","0","36.52","0","79.1","0","5.14","0","2.404","0","7.51","0","13.02","0","2.25","0","46.79","15.67"
2025-05-09,"01:15","","26.975","0","55.182","0","36.52","0","77.4","0","5.03","0","2.365","0","7.5","0","8.78","0","2.18","0","48.44","16.22"
2025-05-09,"01:30","","26.955","0","55.178","0","36.52","0","71.5","0","4.65","0","2.384","0","7.47","0","5.99","0","1.73","0","48.83","16.35"
2025-05-09,"01:45","","26.951","0","54.925","0","36.33","0","67.5","0","4.39","0","2.432","0","7.47","0","7.14","0","1.61","0","50.25","16.83"
2025-05-09,"02:00","","26.964","0","55.171","0","36.52","0","78.3","0","5.09","0","2.483","0","7.5","0","10.05","0","2.3","0","48.87","16.37"
2025-05-09,"02:15","","26.875","0","55.159","0","36.51","0","78.1","0","5.08","0","2.54","0","7.53","0","12.42","0","2.19","0","45.96","15.4"
2025-05-09,"02:30","","26.842","0","55.164","0","36.51","0","79.2","0","5.16","0","2.601","0","7.54","0","14.89","0","2.35","0","44.18","14.8"
2025-05-09,"02:45","","26.887","0","55.166","0","36.52","0","80.2","0","5.22","0","2.666","0","7.54","0","15.17","0","2.45","0","43.82","14.68"
2025-05-09,"03:00","","26.908","0","55.158","0","36.51","0","80.6","0","5.24","0","2.735","0","7.54","0","47.84","0","2.58","0","43.28","14.5"
2025-05-09,"03:15","","26.817","0","55.147","0","36.5","0","79.6","0","5.19","0","2.802","0","7.54","0","15.82","0","2.39","0","43.36","14.53"
2025-05-09,"03:30","","26.783","0","55.01","0","36.4","0","80.1","0","5.22","0","2.867","0","7.55","0","13.94","0","2.23","0","42.98","14.4"
2025-05-09,"03:45","","26.766","0","55.113","0","36.48","0","80","0","5.21","0","2.921","0","7.56","0","11.01","0","2.23","0","41.95","14.06"
2025-05-09,"04:00","","26.761","0","55.067","0","36.44","0","80.1","0","5.23","0","2.98","0","7.56","0","14.87","0","2.32","0","40.96","13.73"
2025-05-09,"04:15","","26.72","0","55.064","0","36.44","0","79.8","0","5.21","0","3.037","0","7.57","0","15.54","0","2.34","0","40.68","13.64"
2025-05-09,"04:30","","26.71","0","55.065","0","36.44","0","80","0","5.22","0","3.09","0","7.57","0","17.18","0","2.38","0","40.05","13.42"
2025-05-09,"04:45","","26.717","0","54.956","0","36.36","0","81","0","5.29","0","3.136","0","7.57","0","16.53","0","2.34","0","39.96","13.4"
2025-05-09,"05:00","","26.675","0","55.025","0","36.42","0","80.5","0","5.26","0","3.188","0","7.58","0","14.48","0","2.22","0","39.69","13.3"
2025-05-09,"05:15","","26.597","0","54.914","0","36.34","0","79.2","0","5.18","0","3.24","0","7.58","0","16.37","0","2.27","0","38.71","12.98"
2025-05-09,"05:30","","26.564","0","54.886","0","36.32","0","77.9","0","5.1","0","3.291","0","7.58","0","17.87","0","2.19","0","38.79","13"
2025-05-09,"05:45","","26.55","0","54.859","0","36.29","0","79","0","5.17","0","3.338","0","7.58","0","21.91","0","2.27","0","38.05","12.75"
2025-05-09,"06:00","","26.533","0","54.83","0","36.27","0","77.9","0","5.1","0","3.391","0","7.58","0","20.08","0","2.14","0","38.05","12.76"
2025-05-09,"06:15","","26.52","0","54.798","0","36.25","0","77.1","0","5.05","0","3.436","0","7.58","0","18.21","0","2.09","0","38.12","12.78"
2025-05-09,"06:30","","26.514","0","54.768","0","36.23","0","76.2","0","5","0","3.475","0","7.58","0","12.51","0","1.99","0","38.66","12.96"
2025-05-09,"06:45","","26.506","0","54.737","0","36.21","0","76.2","0","5","0","3.509","0","7.58","0","12.89","0","2.06","0","38.21","12.81"
2025-05-09,"07:00","","26.483","0","54.686","0","36.17","0","76.2","0","5","0","3.535","0","7.59","0","8.38","0","1.94","0","38.21","12.81"
2025-05-09,"07:15","","26.474","0","54.662","0","36.15","0","74.8","0","4.91","0","3.554","0","7.58","0","8.36","0","1.99","0","37.96","12.72"
2025-05-09,"07:30","","26.427","0","54.659","0","36.15","0","73.3","0","4.82","0","3.563","0","7.57","0","6.24","0","1.65","0","39.36","13.19"
2025-05-09,"07:45","","26.406","0","54.663","0","36.15","0","63.3","0","4.16","0","3.562","0","7.53","0","5.56","0","1.13","0","37.7","12.64"
2025-05-09,"08:00","","26.439","0","53.738","0","35.46","0","63.1","0","4.16","0","3.55","0","7.54","0","4.77","0","1.4","0","38.49","12.9"
2025-05-09,"08:15","","26.48","0","54.752","0","36.22","0","72.7","0","4.77","0","3.515","0","7.57","0","5.04","0","1.56","0","38.5","12.91"
2025-05-09,"08:30","","26.488","0","54.463","0","36","0","75.5","0","4.96","0","3.468","0","7.57","0","9","0","1.78","0","38.8","13.01"
2025-05-09,"08:45","","26.525","0","54.809","0","36.26","0","78.2","0","5.13","0","3.407","0","7.58","0","20.35","0","1.95","0","37.77","12.66"
2025-05-09,"09:00","","26.509","0","54.916","0","36.34","0","77.9","0","5.1","0","3.346","0","7.57","0","20.08","0","2.12","0","37.99","12.74"
2025-05-09,"09:15","","26.578","0","54.873","0","36.31","0","79.2","0","5.19","0","3.284","0","7.57","0","15.33","0","2.09","0","39.18","13.13"
2025-05-09,"09:30","","26.532","0","55.016","0","36.41","0","78.3","0","5.13","0","3.221","0","7.56","0","14.49","0","2","0","40.62","13.61"
2025-05-09,"09:45","","26.623","0","55.035","0","36.42","0","80","0","5.23","0","3.155","0","7.56","0","8.85","0","1.89","0","41.27","13.83"
2025-05-09,"10:00","","26.673","0","55.081","0","36.46","0","80.6","0","5.26","0","3.084","0","7.56","0","12.2","0","2.06","0","40.81","13.68"
2025-05-09,"10:15","","26.733","0","55.11","0","36.48","0","80.7","0","5.27","0","3.009","0","7.56","0","15.73","0","2.13","0","40.84","13.69"
2025-05-09,"10:30","","26.799","0","55.129","0","36.49","0","80.4","0","5.24","0","2.93","0","7.55","0","13.91","0","2.2","0","41.51","13.91"
2025-05-09,"10:45","","26.861","0","55.141","0","36.5","0","80.7","0","5.26","0","2.85","0","7.55","0","16.84","0","2.37","0","40.99","13.74"
2025-05-09,"11:00","","26.895","0","54.886","0","36.31","0","80.9","0","5.27","0","2.77","0","7.54","0","17","0","2.26","0","42.71","14.31"
2025-05-09,"11:15","","26.949","0","55.17","0","36.52","0","80.7","0","5.25","0","2.684","0","7.53","0","14.56","0","2.27","0","44.05","14.76"
2025-05-09,"11:30","","27.016","0","55.186","0","36.53","0","81.2","0","5.27","0","2.594","0","7.52","0","11.19","0","2.2","0","45.06","15.1"
2025-05-09,"11:45","","27.095","0","55.188","0","36.53","0","81.5","0","5.29","0","2.506","0","7.52","0","13.37","0","2.25","0","46.15","15.46"
2025-05-09,"12:00","","27.165","0","55.192","0","36.53","0","81.1","0","5.25","0","2.417","0","7.51","0","10.64","0","2.29","0","47.62","15.95"
2025-05-09,"12:15","","27.254","0","55.196","0","36.53","0","81.2","0","5.25","0","2.334","0","7.5","0","9.72","0","2.22","0","48.38","16.2"
2025-05-09,"12:30","","27.322","0","55.191","0","36.52","0","81.1","0","5.24","0","2.269","0","7.49","0","8.99","0","2.28","0","48.98","16.4"
2025-05-09,"12:45","","27.389","0","55.179","0","36.51","0","81.2","0","5.24","0","2.213","0","7.49","0","10.63","0","2.32","0","49.28","16.5"
2025-05-09,"13:00","","27.424","0","55.162","0","36.5","0","80.1","0","5.17","0","2.188","0","7.48","0","9","0","2.2","0","49.87","16.7"
2025-05-09,"13:15","","27.487","0","55.146","0","36.48","0","75.9","0","4.89","0","2.193","0","7.46","0","3.82","0","1.59","0","51.19","17.14"
2025-05-09,"13:30","","27.521","0","55.159","0","36.49","0","69.1","0","4.45","0","2.232","0","7.45","0","3.9","0","1.78","0","50.18","16.8"
2025-05-09,"13:45","","27.483","0","55.111","0","36.46","0","81.6","0","5.26","0","2.289","0","7.49","0","5.46","0","2.51","0","50.23","16.82"
2025-05-09,"14:00","","27.467","0","55.181","0","36.51","0","82.8","0","5.34","0","2.356","0","7.49","0","8.27","0","2.63","0","49.96","16.73"
2025-05-09,"14:15","","27.513","0","55.21","0","36.53","0","82.7","0","5.32","0","2.426","0","7.51","0","9.41","0","2.76","0","48.7","16.31"
2025-05-09,"14:30","","27.573","0","55.202","0","36.52","0","85","0","5.47","0","2.507","0","7.52","0","11.87","0","2.85","0","47.52","15.91"
2025-05-09,"14:45","","27.716","0","55.185","0","36.5","0","87.5","0","5.62","0","2.597","0","7.53","0","10.55","0","2.75","0","47.71","15.98"
2025-05-09,"15:00","","27.583","0","55.191","0","36.51","0","89.1","0","5.73","0","2.689","0","7.55","0","9.58","0","2.77","0","46.49","15.57"
2025-05-09,"15:15","","27.527","0","55.157","0","36.49","0","88","0","5.67","0","2.777","0","7.56","0","9.07","0","2.71","0","45.44","15.22"
2025-05-09,"15:30","","27.587","0","55.172","0","36.5","0","90","0","5.79","0","2.855","0","7.57","0","9.67","0","2.91","0","44.11","14.78"
2025-05-09,"15:45","","27.543","0","55.139","0","36.48","0","89.5","0","5.76","0","2.924","0","7.57","0","10.05","0","2.78","0","43.45","14.56"
2025-05-09,"16:00","","27.543","0","55.122","0","36.46","0","89.5","0","5.76","0","2.991","0","7.58","0","9.03","0","2.7","0","42.76","14.33"
2025-05-09,"16:15","","27.607","0","55.113","0","36.45","0","91.3","0","5.87","0","3.051","0","7.59","0","9.69","0","2.71","0","41.93","14.05"
2025-05-09,"16:30","","27.513","0","55.076","0","36.43","0","89.6","0","5.77","0","3.112","0","7.59","0","10.06","0","2.68","0","41.51","13.91"
2025-05-09,"16:45","","27.483","0","55.033","0","36.4","0","89.7","0","5.78","0","3.18","0","7.59","0","13.25","0","2.86","0","40.6","13.61"
2025-05-09,"17:00","","27.452","0","54.998","0","36.37","0","89.3","0","5.76","0","3.249","0","7.59","0","14.15","0","2.84","0","40.05","13.42"
2025-05-09,"17:15","","27.441","0","54.946","0","36.33","0","90.1","0","5.81","0","3.314","0","7.6","0","10.47","0","2.72","0","40.1","13.44"
2025-05-09,"17:30","","27.437","0","54.884","0","36.29","0","90","0","5.81","0","3.379","0","7.61","0","10.9","0","2.91","0","39.23","13.15"
2025-05-09,"17:45","","27.4","0","54.773","0","36.21","0","90.1","0","5.82","0","3.446","0","7.62","0","12.88","0","3.01","0","37.7","12.64"
2025-05-09,"18:00","","27.363","0","54.711","0","36.16","0","89.9","0","5.81","0","3.505","0","7.62","0","17.12","0","3.05","0","36.21","12.14"
2025-05-09,"18:15","","27.334","0","54.614","0","36.09","0","89","0","5.76","0","3.557","0","7.63","0","16.6","0","3.13","0","36.44","12.22"
2025-05-09,"18:30","","27.336","0","54.534","0","36.03","0","88.4","0","5.72","0","3.612","0","7.63","0","13.9","0","3.34","0","36.77","12.33"
2025-05-09,"18:45","","27.32","0","54.43","0","35.95","0","86.7","0","5.62","0","3.662","0","7.63","0","17.48","0","3.35","0","36.42","12.21"
2025-05-09,"19:00","","27.28","0","54.349","0","35.89","0","87.7","0","5.69","0","3.704","0","7.63","0","15.42","0","3.54","0","36.79","12.34"
2025-05-09,"19:15","","27.263","0","54.286","0","35.85","0","84.5","0","5.49","0","3.739","0","7.63","0","13.82","0","3.11","0","36.6","12.27"
2025-05-09,"19:30","","27.244","0","54.247","0","35.82","0","82.2","0","5.34","0","3.766","0","7.63","0","14.15","0","3.12","0","35.97","12.06"
2025-05-09,"19:45","","27.227","0","54.212","0","35.79","0","83.5","0","5.43","0","3.791","0","7.63","0","12.19","0","2.89","0","36.79","12.34"
2025-05-09,"20:00","","27.137","0","54.153","0","35.75","0","82.4","0","5.36","0","3.808","0","7.64","0","12.81","0","2.69","0","35.16","11.79"
2025-05-09,"20:15","","27.098","0","54.181","0","35.77","0","81.6","0","5.31","0","3.812","0","7.63","0","7.77","0","2.38","0","35.02","11.74"
2025-05-09,"20:30","","27.102","0","54.03","0","35.66","0","70.2","0","4.57","0","3.797","0","7.58","0","3.94","0","1.35","0","35.74","11.99"
2025-05-09,"20:45","","27.107","0","54.232","0","35.81","0","69.9","0","4.55","0","3.77","0","7.58","0","3.9","0","1.52","0","35.71","11.97"
2025-05-09,"21:00","","27.193","0","52.876","0","34.8","0","82","0","5.36","0","3.726","0","7.62","0","8.54","0","2.61","0","36.51","12.24"
2025-05-09,"21:15","","27.239","0","54.35","0","35.9","0","84.4","0","5.48","0","3.676","0","7.62","0","14.79","0","2.93","0","36.81","12.34"
2025-05-09,"21:30","","27.233","0","54.382","0","35.92","0","86.2","0","5.59","0","3.623","0","7.63","0","31.68","0","3.64","0","34.36","11.52"
2025-05-09,"21:45","","27.273","0","54.625","0","36.1","0","86.4","0","5.6","0","3.568","0","7.6","0","31.35","0","3.48","0","36.78","12.33"
2025-05-09,"22:00","","27.291","0","54.676","0","36.14","0","86.3","0","5.59","0","3.502","0","7.6","0","28.87","0","3.42","0","36.79","12.34"
2025-05-09,"22:15","","27.403","0","54.566","0","36.05","0","87.8","0","5.68","0","3.433","0","7.6","0","22.07","0","3.04","0","39.45","13.22"
2025-05-09,"22:30","","27.439","0","54.892","0","36.29","0","88","0","5.68","0","3.356","0","7.59","0","15.48","0","2.88","0","40.28","13.5"
2025-05-09,"22:45","","27.357","0","54.835","0","36.25","0","87.4","0","5.65","0","3.284","0","7.6","0","16.34","0","2.93","0","39.16","13.13"
2025-05-09,"23:00","","27.339","0","54.869","0","36.28","0","86.9","0","5.62","0","3.204","0","7.59","0","19.76","0","3.02","0","38.67","12.96"
2025-05-09,"23:15","","27.319","0","54.909","0","36.31","0","86.9","0","5.62","0","3.122","0","7.59","0","19.75","0","2.94","0","39.17","13.13"
2025-05-09,"23:30","","27.341","0","54.977","0","36.36","0","86.6","0","5.6","0","3.037","0","7.58","0","18.65","0","3.01","0","39.88","13.37"
2025-05-09,"23:45","","27.367","0","54.993","0","36.37","0","86.9","0","5.61","0","2.949","0","7.58","0","13.78","0","2.75","0","41.32","13.85"
2025-05-10,"00:00","","27.427","0","55.022","0","36.39","0","87.2","0","5.62","0","2.87","0","7.58","0","12.65","0","2.89","0","42.06","14.09"
2025-05-10,"00:15","","27.492","0","55.046","0","36.41","0","87.2","0","5.62","0","2.785","0","7.58","0","16.09","0","2.82","0","42.07","14.1"
2025-05-10,"00:30","","27.482","0","55.005","0","36.38","0","86.4","0","5.57","0","2.701","0","7.56","0","12.55","0","2.71","0","44.14","14.79"
2025-05-10,"00:45","","27.485","0","54.979","0","36.36","0","85.8","0","5.53","0","2.611","0","7.55","0","11.95","0","2.72","0","45.71","15.31"
2025-05-10,"01:00","","27.493","0","54.962","0","36.34","0","84.9","0","5.48","0","2.532","0","7.54","0","10.86","0","2.7","0","46.57","15.6"
2025-05-10,"01:15","","27.449","0","54.842","0","36.26","0","83.7","0","5.4","0","2.459","0","7.54","0","10.33","0","2.56","0","47.18","15.8"
2025-05-10,"01:30","","27.418","0","54.635","0","36.1","0","81.7","0","5.28","0","2.4","0","7.52","0","9.79","0","2.57","0","48.42","16.22"
2025-05-10,"01:45","","27.39","0","54.845","0","36.26","0","79.8","0","5.16","0","2.351","0","7.52","0","9.38","0","2.4","0","49.4","16.54"
2025-05-10,"02:00","","27.357","0","54.768","0","36.2","0","76.4","0","4.95","0","2.33","0","7.5","0","5.69","0","2.21","0","49.98","16.74"
2025-05-10,"02:15","","27.346","0","54.809","0","36.24","0","62.4","0","4.04","0","2.349","0","7.45","0","4.17","0","1.31","0","50.87","17.03"
2025-05-10,"02:30","","27.335","0","54.787","0","36.22","0","73.6","0","4.76","0","2.412","0","7.51","0","5.71","0","2.25","0","50.75","16.99"
2025-05-10,"02:45","","27.232","0","54.847","0","36.27","0","79.5","0","5.15","0","2.484","0","7.52","0","8.77","0","2.64","0","48.39","16.21"
2025-05-10,"03:00","","27.215","0","54.862","0","36.28","0","79.6","0","5.16","0","2.566","0","7.53","0","9.67","0","2.56","0","47.56","15.93"
2025-05-10,"03:15","","27.232","0","54.914","0","36.32","0","80.4","0","5.21","0","2.637","0","7.54","0","13.01","0","2.58","0","46.31","15.51"
2025-05-10,"03:30","","27.283","0","54.938","0","36.33","0","80.8","0","5.23","0","2.704","0","7.54","0","14.2","0","2.5","0","45.75","15.33"
2025-05-10,"03:45","","27.206","0","54.91","0","36.31","0","79.5","0","5.15","0","2.764","0","7.54","0","14.45","0","2.49","0","45.39","15.21"
