"Date","Time","Temp","SpCond","Sal","DO_pct","DO_mgl","Depth","pH","Turb","ChlorophyllRFU","ChlFluor","fDOMQSU","fDOMRFU"
2025-12-02,"02:00","20.499","52.192","34.42","98.9","7.28","1.877","8.07","5.39","1.56","6.24","5.52","2.06"
2025-12-02,"02:15","20.488","52.195","34.42","98.8","7.27","1.948","8.07","4.19","1.43","5.74","5.48","2.04"
2025-12-02,"02:30","20.471","52.2","34.43","98.2","7.22","2.031","8.07","4.35","1.43","5.72","5.6","2.09"
2025-12-02,"02:45","20.459","52.209","34.43","98.4","7.24","2.117","8.07","4.04","1.42","5.69","5.52","2.06"
2025-12-02,"03:00","20.438","52.186","34.42","98.1","7.22","2.205","8.06","4.17","1.39","5.58","5.75","2.14"
2025-12-02,"03:15","20.43","52.083","34.34","98.8","7.28","2.287","8.07","4.09","1.22","4.89","5.9","2.19"
2025-12-02,"03:30","20.412","51.93","34.23","99.6","7.34","2.365","8.08","4.02","1.15","4.61","6.25","2.31"
2025-12-02,"03:45","20.393","51.849","34.17","99.7","7.36","2.442","8.08","3.9","1.17","4.7","6.35","2.35"
2025-12-02,"04:00","20.379","51.824","34.15","99.8","7.37","2.524","8.08","4.71","1.1","4.44","6.41","2.37"
2025-12-02,"04:15","20.327","51.707","34.06","99.9","7.39","2.595","8.09","4.04","1.08","4.35","6.61","2.44"
2025-12-02,"04:30","20.257","51.606","33.99","99","7.33","2.654","8.09","3.28","0.99","3.99","6.8","2.5"
2025-12-02,"04:45","20.202","51.545","33.94","97.7","7.24","2.711","8.09","3.41","0.89","3.56","6.94","2.55"
2025-12-02,"05:00","20.186","51.536","33.94","94","6.97","2.759","8.08","3.1","0.65","2.61","6.95","2.55"
2025-12-02,"05:15","20.216","51.584","33.97","53.4","3.96","2.804","7.94","2.14","0.51","2.05","7.35","2.7"
2025-12-02,"05:30","20.257","51.633","34.01","76.4","5.66","2.84","8.02","2.81","0.69","2.77","6.96","2.56"
2025-12-02,"05:45","20.284","51.686","34.05","87","6.44","2.873","8.04","2.74","0.8","3.23","6.86","2.53"
2025-12-02,"06:00","20.357","51.853","34.17","87.2","6.44","2.898","8.03","3.23","1.19","4.79","6.74","2.48"
2025-12-02,"06:15","20.401","51.963","34.25","86.5","6.38","2.912","8.03","3.66","0.73","2.95","6.48","2.39"
2025-12-02,"06:30","20.409","52.039","34.31","91.4","6.74","2.917","8.04","4.04","0.96","3.84","6.26","2.31"
2025-12-02,"06:45","20.412","52.174","34.41","93.5","6.89","2.902","8.04","3.56","1.2","4.81","6.16","2.28"
2025-12-02,"07:00","20.296","52.1","34.35","92.4","6.82","2.872","8.03","4.07","1.25","5","7.62","2.79"
2025-12-02,"07:15","20.042","51.948","34.24","93.2","6.92","2.826","8.01","5.79","1.21","4.86","9.68","3.51"
2025-12-02,"07:30","19.78","51.744","34.09","93.8","7.01","2.775","8","6.44","1.09","4.38","11.84","4.26"
2025-12-02,"07:45","19.583","51.556","33.95","93.7","7.03","2.723","7.99","6.39","1.06","4.25","13.65","4.9"
2025-12-02,"08:00","19.446","51.382","33.82","93.1","7","2.674","7.98","6.2","1.04","4.19","14.78","5.29"
2025-12-02,"08:15","19.354","51.265","33.74","92.4","6.97","2.615","7.97","5.53","0.94","3.77","15.73","5.62"
2025-12-02,"08:30","19.306","51.174","33.67","92.3","6.97","2.56","7.96","5.63","0.94","3.76","16.26","5.8"
2025-12-02,"08:45","19.371","51.228","33.71","93","7.01","2.497","7.97","5.01","1","4.01","15.79","5.64"
2025-12-02,"09:00","19.339","51.189","33.68","89.8","6.77","2.447","7.95","5.09","0.93","3.75","16","5.71"
2025-12-02,"09:15","19.373","51.181","33.68","92.2","6.95","2.393","7.96","4.94","0.94","3.76","15.97","5.7"
2025-12-02,"09:30","19.342","51.131","33.64","92.2","6.96","2.338","7.96","4.41","0.91","3.64","16.62","5.93"
2025-12-02,"09:45","19.39","51.167","33.67","86.4","6.51","2.286","7.94","4.51","0.89","3.57","15.96","5.7"
