DATE,TIME,F_Record,FILENAME,SITENAME,USERID,FAULTCODE,SpCond,F_SpCond,Sal,F_Sal,Depth,F_Depth,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,FDOMQSU,FDOMRFU,pH,F_pH,mVpH,BATTERY,Temp,F_Temp,Turb,F_Turb,WIPERPOSITIONVOLT,CHLOROPHYLLRFU,ChlFluor,F_ChlFluor
7/22/2025,6:45, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,54.324,0,35.93,0,5.582,0,71.9,0,4.84,0,3.38,1.34,7.91,0,-77.5,5.54,24.996,0,4.53,0,1.197,1.65,6.79,0
7/22/2025,7:00, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,54.004,0,35.69,0,5.54,0,75.1,0,5.04,0,5.51,2.05,7.9,0,-77.3,5.54,25.342,0,4.41,0,1.192,1.8,7.39,0
7/22/2025,7:15, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,53.747,0,35.49,0,5.471,0,73.8,0,4.93,0,6.59,2.42,7.88,0,-76.1,5.54,25.627,0,11.57,0,1.2,1.95,8,0
7/22/2025,7:30, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,53.648,0,35.41,0,5.414,0,70.1,0,4.68,0,7.39,2.69,7.86,0,-74.7,5.53,25.766,0,5.24,0,1.192,1.77,7.27,0
7/22/2025,7:45, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,53.557,0,35.34,0,5.345,0,70.8,0,4.71,0,8.02,2.9,7.86,0,-74.5,5.55,25.911,0,7.06,0,1.21,1.87,7.67,0
7/22/2025,8:00, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,53.048,0,34.95,0,5.277,0,66.5,0,4.39,0,10.53,3.74,7.8,0,-71.1,5.53,26.529,0,6.53,0,1.198,1.5,6.17,0
7/22/2025,8:15, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,52.836,0,34.78,0,5.202,0,64.7,0,4.25,0,11.5,4.07,7.77,0,-69.6,5.53,26.857,0,9.34,0,1.203,1.45,5.94,0
7/22/2025,8:30, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,52.588,0,34.59,0,5.13,0,63.2,0,4.13,0,12.56,4.43,7.75,0,-68.6,5.55,27.207,0,8.64,0,1.202,1.49,6.12,0
7/22/2025,8:45, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,52.457,0,34.48,0,5.043,0,62.6,0,4.08,0,13.06,4.59,7.73,0,-67.4,5.54,27.435,0,8.84,0,1.2,1.28,5.27,0
7/22/2025,9:00, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,52.396,0,34.43,0,4.964,0,62.4,0,4.06,0,13.15,4.62,7.73,0,-67.2,5.54,27.582,0,10.26,0,1.199,1.47,6.01,0
7/22/2025,9:15, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,52.143,0,34.24,0,4.887,0,62.3,0,4.04,0,15.04,5.26,7.72,0,-66.3,5.53,27.952,0,10.68,0,1.2,1.29,5.3,0
7/22/2025,9:30, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,51.812,0,33.98,0,4.809,0,62.1,0,4,0,16.3,5.69,7.7,0,-65.2,5.52,28.267,0,10.39,0,1.205,1.34,5.48,0
7/22/2025,9:45, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,51.575,0,33.8,0,4.733,0,58.7,0,3.77,0,17.27,6.01,7.68,0,-64.4,5.53,28.543,0,12.4,0,1.199,1.32,5.44,0
7/22/2025,10:00, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,51.316,0,33.6,0,4.667,0,60.8,0,3.9,0,18.45,6.41,7.67,0,-63.4,5.52,28.763,0,11.57,0,1.195,1.35,5.52,0
7/22/2025,10:15, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,50.88,0,33.27,0,4.597,0,57.6,0,3.69,0,20.16,6.98,7.64,0,-61.8,5.53,29.003,0,10.83,0,1.199,1.11,4.55,0
7/22/2025,10:30, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,50.628,0,33.08,0,4.525,0,55.9,0,3.57,0,20.91,7.24,7.63,0,-61,5.52,29.18,0,10.8,0,1.2,1.16,4.76,0
7/22/2025,10:45, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,50.372,0,32.89,0,4.442,0,58.9,0,3.75,0,21.6,7.47,7.63,0,-61.2,5.5,29.363,0,15.05,0,1.203,1.38,5.65,0
7/22/2025,11:00, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,49.288,0,32.09,0,4.389,0,53.6,0,3.43,0,35.42,12.12,7.59,0,-58.7,5.5,29.456,0,12.06,0,1.204,1.21,4.96,0
7/22/2025,11:15, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,48.996,0,31.87,0,4.326,0,53.4,0,3.41,0,26.59,9.15,7.58,0,-58.4,5.48,29.656,0,12.65,0,1.203,1.26,5.15,0
7/22/2025,11:30, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,48.405,0,31.44,0,4.284,0,51.5,0,3.29,0,28.19,9.69,7.56,0,-57.1,5.49,29.765,0,14.91,0,1.202,1.31,5.39,0
7/22/2025,11:45, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,50.683,0,33.12,0,4.251,0,60,0,3.82,0,19.38,6.72,7.64,0,-62,5.49,29.378,0,14.53,0,1.201,1.67,6.85,0
7/22/2025,12:00, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,51.091,0,33.42,0,4.238,0,49.1,0,3.12,0,19.32,6.7,7.59,0,-58.8,5.49,29.276,0,13.71,0,1.194,1.37,5.62,0
7/22/2025,12:15, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,51.254,0,33.54,0,4.244,0,64.9,0,4.13,0,18.98,6.59,7.65,0,-62.5,5.49,29.368,0,10.2,0,1.203,1.58,6.49,0
7/22/2025,12:30, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,51.387,0,33.63,0,4.266,0,65.8,0,4.17,0,19.03,6.6,7.66,0,-62.9,5.49,29.502,0,10.86,0,1.21,1.52,6.24,0
7/22/2025,12:45, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,51.467,0,33.69,0,4.302,0,57.2,0,3.62,0,16.88,5.88,7.63,0,-61,5.5,29.531,0,19.93,0,1.211,1.66,6.81,0
7/22/2025,13:00, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,51.508,0,33.72,0,4.364,0,64.2,0,4.06,0,18.67,6.48,7.64,0,-62.2,5.49,29.566,0,12.95,0,1.203,1.54,6.32,0
7/22/2025,13:15, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,51.5,0,33.71,0,4.434,0,65,0,4.11,0,19.28,6.69,7.66,0,-63,5.49,29.597,0,8.51,0,1.198,1.52,6.22,0
7/22/2025,13:30, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,51.518,0,33.73,0,4.51,0,65.8,0,4.16,0,19.1,6.63,7.66,0,-63.1,5.49,29.523,0,10.73,0,1.2,1.47,6.03,0
7/22/2025,13:45, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,51.566,0,33.77,0,4.608,0,65.8,0,4.17,0,18.41,6.39,7.66,0,-63.3,5.49,29.39,0,17.72,0,1.199,1.58,6.49,0
7/22/2025,14:00, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,51.582,0,33.78,0,4.688,0,69.1,0,4.39,0,18.36,6.38,7.68,0,-64.2,5.5,29.362,0,17.13,0,1.199,1.69,6.94,0
7/22/2025,14:15, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,51.737,0,33.91,0,4.776,0,65.6,0,4.19,0,16.98,5.91,7.68,0,-64.5,5.5,28.915,0,18.35,0,1.204,1.53,6.27,0
7/22/2025,14:30, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,51.782,0,33.93,0,4.857,0,79,0,5.02,0,16.52,5.76,7.73,0,-67.6,5.49,29.201,0,16.91,0,1.198,2.25,9.24,0
7/22/2025,14:45, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,51.84,0,33.98,0,4.957,0,81.7,0,5.2,0,16.1,5.62,7.75,0,-68.6,5.49,29.066,0,12.37,0,1.208,2.3,9.47,0
7/22/2025,15:00, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,52.228,0,34.27,0,5.05,0,86.4,0,5.52,0,14.54,5.09,7.79,0,-71.1,5.47,28.796,0,9.28,0,1.198,2.71,11.12,0
7/22/2025,15:15, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,52.173,0,34.24,0,5.146,0,79.1,0,5.07,0,14.41,5.05,7.76,0,-69.3,5.48,28.523,0,13.18,0,1.199,2.52,10.36,0
7/22/2025,15:30, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,52.348,0,34.38,0,5.244,0,76.5,0,4.93,0,13.59,4.77,7.77,0,-69.6,5.45,28.222,0,13.19,0,1.196,2.38,9.77,0
7/22/2025,15:45, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,52.728,0,34.67,0,5.328,0,83.1,0,5.37,0,11.87,4.19,7.81,0,-72,5.43,27.89,0,12.66,0,1.194,2.93,12.03,0
7/22/2025,16:00, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,53.027,0,34.91,0,5.428,0,83.5,0,5.43,0,9.8,3.5,7.84,0,-73.5,5.5,27.424,0,15.16,0,1.2,2.86,11.74,0
7/22/2025,16:15, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,53.495,0,35.26,0,5.521,0,89.6,0,5.85,0,7.45,2.71,7.89,0,-76.6,5.5,27.053,0,12.4,0,1.201,3.54,14.54,0
7/22/2025,16:30, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,53.958,0,35.62,0,5.609,0,93.2,0,6.12,0,5.41,2.02,7.93,0,-79.4,5.52,26.58,0,10.36,0,1.202,2.83,11.62,0
7/22/2025,16:45, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,54.287,0,35.88,0,5.697,0,93.3,0,6.18,0,3.93,1.52,7.97,0,-81.3,5.53,26.006,0,10.13,0,1.2,3.27,13.43,0
7/22/2025,17:00, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,54.481,0,36.04,0,5.79,0,90.6,0,6.06,0,2.95,1.19,7.98,0,-82.2,5.54,25.426,0,9.93,0,1.192,3.43,14.09,0
7/22/2025,17:15, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,54.609,0,36.15,0,5.877,0,86.6,0,5.84,0,2.14,0.92,7.99,0,-82.3,5.54,24.869,0,9.87,0,1.208,3.65,15.01,0
7/22/2025,17:30, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,54.685,0,36.22,0,5.94,0,82.6,0,5.61,0,1.71,0.78,7.99,0,-82.2,5.53,24.451,0,10.58,0,1.202,4.2,17.26,0
7/22/2025,17:45, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,54.716,0,36.24,0,6.003,0,80.1,0,5.47,0,1.72,0.78,7.99,0,-82.2,5.53,24.163,0,11.08,0,1.196,4.35,17.86,0
7/22/2025,18:00, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,54.735,0,36.26,0,6.059,0,78.4,0,5.36,0,2,0.87,7.99,0,-82,5.52,23.976,0,10.87,0,1.193,4.12,16.92,0
7/22/2025,18:15, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,54.73,0,36.26,0,6.103,0,77.2,0,5.29,0,1.84,0.82,7.98,0,-81.9,5.51,23.838,0,10.36,0,1.202,4.97,20.42,0
7/22/2025,18:30, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,54.735,0,36.27,0,6.117,0,76.7,0,5.26,0,1.81,0.81,7.99,0,-82,5.52,23.777,0,9.7,0,1.205,4.26,17.52,0
7/22/2025,18:45, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,54.732,0,36.27,0,6.141,0,76.7,0,5.27,0,1.84,0.82,7.99,0,-82,5.51,23.74,0,10,0,1.196,3.22,13.22,0
7/22/2025,19:00, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,54.732,0,36.27,0,6.139,0,76.7,0,5.28,0,1.79,0.8,7.99,0,-82.1,5.52,23.686,0,8.67,0,1.208,3.92,16.1,0
7/22/2025,19:15, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,54.734,0,36.27,0,6.113,0,75.6,0,5.2,0,1.78,0.8,7.99,0,-82.1,5.51,23.684,0,8.83,0,1.204,3.8,15.63,0
7/22/2025,19:30, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,54.719,0,36.26,0,6.087,0,73.7,0,5.07,0,2.56,1.06,7.98,0,-81.7,5.52,23.732,0,5.49,0,1.195,3.56,14.63,0
7/22/2025,19:45, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,54.731,0,36.27,0,6.037,0,69.8,0,4.8,0,2.12,0.91,7.96,0,-80.3,5.52,23.663,0,4.28,0,1.203,3.41,14,0
7/22/2025,20:00, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,54.681,0,36.22,0,5.959,0,76.4,0,5.22,0,2.29,0.97,7.98,0,-81.4,5.51,24.079,0,10.39,0,1.204,4.74,19.5,0
7/22/2025,20:15, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,54.454,0,36.03,0,5.884,0,77.2,0,5.19,0,4.06,1.57,7.94,0,-79.5,5.52,25.089,0,5.06,0,1.198,2.63,10.81,0
7/22/2025,20:30, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,54.543,0,36.1,0,5.794,0,74.8,0,5.05,0,2.97,1.2,7.94,0,-79.7,5.51,24.777,0,6.37,0,1.198,2.96,12.16,0
7/22/2025,20:45, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,54.431,0,36.01,0,5.72,0,75.7,0,5.09,0,3.98,1.54,7.94,0,-79.2,5.52,25.129,0,6.75,0,1.195,2.9,11.92,0
7/22/2025,21:00, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,54.328,0,35.93,0,5.637,0,74.6,0,4.99,0,4.74,1.8,7.92,0,-78.1,5.52,25.506,0,5.68,0,1.199,2.36,9.7,0
7/22/2025,21:15, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,54.216,0,35.84,0,5.557,0,75.8,0,5.04,0,5.49,2.05,7.91,0,-77.7,5.52,25.782,0,8.08,0,1.207,2.55,10.48,0
7/22/2025,21:30, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,54.208,0,35.84,0,5.499,0,76.7,0,5.12,0,5.22,1.96,7.92,0,-78.3,5.53,25.547,0,6.36,0,1.208,2.39,9.82,0
7/22/2025,21:45, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,54.039,0,35.7,0,5.413,0,76.7,0,5.08,0,6.48,2.38,7.9,0,-76.9,5.52,26.123,0,7.02,0,1.202,2.22,9.13,0
7/22/2025,22:00, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,53.742,0,35.46,0,5.311,0,77.4,0,5.08,0,7.89,2.85,7.87,0,-75.5,5.52,26.712,0,8.17,0,1.206,2.21,9.08,0
7/22/2025,22:15, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,53.676,0,35.41,0,5.211,0,76.4,0,5.01,0,8.19,2.96,7.86,0,-74.6,5.53,26.771,0,9.48,0,1.21,2.39,9.8,0
7/22/2025,22:30, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,53.142,0,34.99,0,5.123,0,75,0,4.88,0,10.69,3.8,7.81,0,-72.1,5.53,27.451,0,9.79,0,1.198,2.05,8.41,0
7/22/2025,22:45, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,52.765,0,34.7,0,5.045,0,72.7,0,4.71,0,12.8,4.51,7.78,0,-70.3,5.54,27.813,0,11.46,0,1.202,1.86,7.63,0
7/22/2025,23:00, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,52.368,0,34.4,0,4.961,0,71.3,0,4.6,0,14.31,5.02,7.76,0,-68.8,5.53,28.152,0,10,0,1.207,1.85,7.61,0
7/22/2025,23:15, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,52.064,0,34.17,0,4.888,0,69.5,0,4.47,0,15.53,5.43,7.75,0,-68.2,5.53,28.36,0,11.94,0,1.193,1.96,8.06,0
7/22/2025,23:30, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,51.514,0,33.75,0,4.829,0,68.4,0,4.39,0,18.38,6.38,7.71,0,-66,5.53,28.696,0,11.79,0,1.201,1.84,7.56,0
7/22/2025,23:45, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,51.371,0,33.64,0,4.748,0,67.8,0,4.35,0,18.5,6.42,7.71,0,-66,5.52,28.776,0,12.35,0,1.204,1.96,8.05,0
7/23/2025,0:00, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,50.613,0,33.07,0,4.686,0,65,0,4.15,0,21.72,7.51,7.67,0,-63.6,5.52,29.167,0,13.15,0,1.192,1.75,7.19,0
7/23/2025,0:15, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,50.326,0,32.86,0,4.644,0,62.6,0,4,0,22.98,7.93,7.65,0,-62.7,5.51,29.279,0,14.39,0,1.194,1.65,6.77,0
7/23/2025,0:30, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,49.992,0,32.61,0,4.608,0,61.2,0,3.9,0,24.03,8.29,7.64,0,-61.7,5.46,29.42,0,11.04,0,1.199,1.64,6.75,0
7/23/2025,0:45, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,50.005,0,32.62,0,4.549,0,62.5,0,3.99,0,24.3,8.38,7.64,0,-62,5.48,29.34,0,9.91,0,1.203,1.78,7.32,0
7/23/2025,1:00, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,51.314,0,33.6,0,4.529,0,68.3,0,4.37,0,18.99,6.59,7.7,0,-65.4,5.45,28.874,0,10.38,0,1.2,1.94,7.96,0
7/23/2025,1:15, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,52.075,0,34.17,0,4.533,0,60.3,0,3.87,0,16.32,5.69,7.69,0,-65,5.45,28.409,0,6.45,0,1.192,1.2,4.93,0
7/23/2025,1:30, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,52.224,0,34.28,0,4.564,0,59.4,0,3.81,0,15.81,5.52,7.7,0,-65.2,5.45,28.402,0,10.27,0,1.201,1.82,7.49,0
7/23/2025,1:45, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,52.292,0,34.33,0,4.588,0,63.6,0,4.08,0,15.56,5.44,7.71,0,-65.8,5.45,28.418,0,5.29,0,1.208,1.37,5.61,0
7/23/2025,2:00, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,52.371,0,34.39,0,4.608,0,53.8,0,3.45,0,15.16,5.3,7.68,0,-64,5.46,28.423,0,7.31,0,1.203,1.64,6.72,0
7/23/2025,2:15, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,52.394,0,34.4,0,4.653,0,66.2,0,4.24,0,15.58,5.44,7.71,0,-65.8,5.46,28.543,0,4.74,0,1.198,1.78,7.3,0
7/23/2025,2:30, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,52.593,0,34.56,0,4.694,0,70.5,0,4.53,0,14.43,5.06,7.73,0,-67.4,5.47,28.319,0,6.12,0,1.199,1.97,8.11,0
7/23/2025,2:45, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,52.579,0,34.55,0,4.761,0,71.8,0,4.61,0,14.22,4.98,7.74,0,-67.7,5.47,28.338,0,4.64,0,1.193,2.07,8.49,0
7/23/2025,3:00, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,52.521,0,34.5,0,4.831,0,72,0,4.62,0,14.68,5.14,7.74,0,-67.9,5.46,28.411,0,5.43,0,1.201,2.06,8.47,0
7/23/2025,3:15, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,52.674,0,34.62,0,4.906,0,72.1,0,4.64,0,13.59,4.77,7.75,0,-68.4,5.47,28.206,0,10.08,0,1.205,2.37,9.73,0
7/23/2025,3:30, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,52.689,0,34.64,0,4.965,0,72.4,0,4.66,0,13.75,4.83,7.76,0,-68.8,5.46,28.111,0,7.55,0,1.193,1.94,7.95,0
7/23/2025,3:45, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,52.642,0,34.6,0,5.059,0,73.4,0,4.74,0,13.69,4.81,7.77,0,-69.5,5.48,27.997,0,9.55,0,1.193,3.68,15.11,0
7/23/2025,4:00, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,52.735,0,34.68,0,5.137,0,73.2,0,4.74,0,13.46,4.73,7.78,0,-70,5.47,27.838,0,7.26,0,1.211,2.21,9.07,0
7/23/2025,4:15, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,52.869,0,34.78,0,5.218,0,73.1,0,4.75,0,12.67,4.46,7.79,0,-70.8,5.46,27.633,0,6.73,0,1.208,2.23,9.14,0
7/23/2025,4:30, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,53.084,0,34.95,0,5.293,0,73.9,0,4.81,0,11.45,4.05,7.81,0,-71.8,5.46,27.344,0,7.29,0,1.2,2.25,9.26,0
7/23/2025,4:45, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,53.217,0,35.06,0,5.364,0,72.4,0,4.73,0,10.36,3.68,7.81,0,-72.1,5.46,27.144,0,12.84,0,1.201,2.42,9.96,0
7/23/2025,5:00, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,53.337,0,35.15,0,5.424,0,73.8,0,4.83,0,9.91,3.53,7.83,0,-72.9,5.47,26.976,0,8.72,0,1.209,2.4,9.86,0
7/23/2025,5:15, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,53.502,0,35.28,0,5.489,0,72.9,0,4.8,0,9.35,3.35,7.84,0,-73.6,5.47,26.662,0,11.14,0,1.209,2.45,10.06,0
7/23/2025,5:30, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,53.678,0,35.42,0,5.555,0,72.8,0,4.81,0,8.58,3.09,7.85,0,-74.3,5.49,26.249,0,9.36,0,1.202,2.31,9.48,0
7/23/2025,5:45, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,53.857,0,35.57,0,5.622,0,73,0,4.85,0,7.61,2.76,7.87,0,-75.1,5.51,25.881,0,8.62,0,1.199,2.66,10.94,0
7/23/2025,6:00, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,54,0,35.68,0,5.682,0,73.5,0,4.91,0,6.46,2.37,7.88,0,-76.1,5.51,25.576,0,9.32,0,1.201,2.72,11.19,0
7/23/2025,6:15, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,54.126,0,35.78,0,5.728,0,74.5,0,4.99,0,6.11,2.26,7.9,0,-77.1,5.53,25.386,0,8.21,0,1.203,2.56,10.53,0
7/23/2025,6:30, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,54.234,0,35.86,0,5.766,0,75.8,0,5.09,0,4.61,1.75,7.92,0,-78,5.52,25.208,0,6.56,0,1.202,2.39,9.81,0
7/23/2025,6:45, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,54.334,0,35.94,0,5.788,0,77.3,0,5.21,0,3.62,1.42,7.93,0,-79.1,5.53,25.022,0,5.45,0,1.204,2.15,8.82,0
7/23/2025,7:00, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,54.403,0,36,0,5.805,0,78.4,0,5.29,0,3.15,1.26,7.94,0,-79.7,5.53,24.88,0,4.28,0,1.203,2.07,8.5,0
7/23/2025,7:15, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,54.461,0,36.04,0,5.819,0,79.1,0,5.35,0,2.78,1.14,7.95,0,-80.2,5.53,24.786,0,3.99,0,1.193,2.09,8.6,0
7/23/2025,7:30, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,54.475,0,36.05,0,5.815,0,78.4,0,5.3,0,2.58,1.07,7.96,0,-80.3,5.54,24.771,0,4.98,0,1.199,1.82,7.47,0
7/23/2025,7:45, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,54.491,0,36.06,0,5.793,0,77.3,0,5.23,0,2.21,0.94,7.95,0,-80.3,5.53,24.756,0,3.74,0,1.192,1.62,6.63,0
7/23/2025,8:00, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,54.49,0,36.06,0,5.751,0,67.5,0,4.56,0,2.3,0.97,7.91,0,-77.5,5.53,24.762,0,4.72,0,1.198,1.42,5.84,0
7/23/2025,8:15, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,54.272,0,35.89,0,5.698,0,76.2,0,5.12,0,4.16,1.6,7.92,0,-78.4,5.53,25.146,0,4.63,0,1.201,1.96,8.04,0
7/23/2025,8:30, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,54.226,0,35.86,0,5.643,0,74.1,0,4.97,0,4.7,1.78,7.91,0,-77.6,5.53,25.273,0,4.9,0,1.198,1.7,6.97,0
7/23/2025,8:45, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,54.049,0,35.72,0,5.581,0,71.1,0,4.75,0,5.97,2.21,7.88,0,-75.8,5.54,25.561,0,5.01,0,1.193,1.85,7.62,0
7/23/2025,9:00, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,53.918,0,35.61,0,5.497,0,70.1,0,4.67,0,7.08,2.58,7.86,0,-74.9,5.53,25.761,0,5.38,0,1.208,1.72,7.05,0
7/23/2025,9:15, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,53.652,0,35.4,0,5.412,0,66.8,0,4.42,0,8.67,3.12,7.82,0,-72.2,5.53,26.215,0,6.79,0,1.202,1.62,6.67,0
7/23/2025,9:30, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,53.441,0,35.24,0,5.326,0,66.1,0,4.36,0,9.83,3.51,7.8,0,-71.4,5.53,26.551,0,6.56,0,1.197,1.44,5.9,0
7/23/2025,9:45, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,53.266,0,35.1,0,5.246,0,64,0,4.2,0,10.54,3.75,7.78,0,-69.9,5.51,26.837,0,8.12,0,1.198,1.65,6.79,0
7/23/2025,10:00, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,53.303,0,35.13,0,5.169,0,65.6,0,4.3,0,10.79,3.83,7.78,0,-70.1,5.52,26.839,0,7.19,0,1.203,1.65,6.77,0
